text,label,source
$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,0,fiqa
$AAPL Dips being bought up real quick. Higher lows fo sho,2,fiqa
Long $X 24.62,2,fiqa
$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,2,fiqa
@Intuitiv $CLNE gasoline prices spike in California. http://stks.co/t1bOi,2,fiqa
ESPN Files Lawsuit Against Verizon - http://stks.co/i2Cj1 $VZ,0,fiqa
$AVGO great growth stk &  also raised dividend . clearly a great investment http://stks.co/r2F3h,2,fiqa
"$RXII Tang really is toxic, they keep bringing the share price down. At least they could let it climb a little before dragging it down.",0,fiqa
$AAPL near a 3% drop thats a lot... now the best i can do is HOLD ER lol,0,fiqa
$HCP Come to the party and buy this -gonna give solid gains and a dividend $$$$$$,2,fiqa
"$ONTY Continues to base as debate lingers. ONT-10 data next potential catalyst. If positive, stock quickly moves to $10. Downside limited.",2,fiqa
$SPY Looks like bear traps getting laid faster than Cadbury Creme Eggs by the Easter Bunny,2,fiqa
$BBRY Sierra. Has a great cash balance and impressive growth rate.Would be a wonderful marriage!,2,fiqa
$IWM same conditions that sent markets to tumble all hitting this week,0,fiqa
$CRK time to accumulate for a long position with far more upside than downside,2,fiqa
$BWLD bearish engulfing candle,0,fiqa
for @vnoto74 to follow:  after a SELL signal by $NDX internals [06/23] ~> technical SELL $QQQ [06/25] ~> DOWN,0,fiqa
$AWR Standard & Poor's Affirms 'A+' Credit Rating at American States Water Company and Golden State Water Company http://stks.co/f2P94,2,fiqa
$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,2,fiqa
$NUAN held up well after the big gains! Maybe we're finally on the move on this!!its still very undervalued and has major upside,2,fiqa
Why $MCD looks set to fall further. http://stks.co/f2fgj,0,fiqa
@technik I still have a smaller $GILD pos. Being very tender with cash due to volatility. So reluctant to keep many big positions.,2,fiqa
$FB bot some @78.47 breakout from the consolidation zone :D,2,fiqa
$XLI Potential intermediate top in an Uptrend on a 60'-15'-4' charts http://stks.co/j1TdF,2,fiqa
$TWTR sad the only thing to move this is a takeover rumor only to be sold off next day !,0,fiqa
"$VRTX Vertex. Monthly -lower hi/lower lo,  Long term uptrend intract so far",2,fiqa
$GEVO PLUNGING!  Back to $3.55.,0,fiqa
energy still failing to close above the 10D MA.  continues to stand out weak $XLE,0,fiqa
$ENB.CA {Head&Shoulders} bullish reversal setup and breakout. Oil and Gas Pipleline stock. $USO,2,fiqa
"$IMRS - it's important to be pragmatic in analysis...high prices could offer head-winds....bullish story intact,evenif the market rolls over",2,fiqa
Micron Shares Pounded On Fears Of Loss Of Business From Apple; Stifel Defends $AAPL $MU http://stks.co/t1Z8T @Marjo,0,fiqa
"$CHKP ABC Bullish Pattern, Targets https://t.co/uVMmRSR5Zy",2,fiqa
$TSLA is now up 57% from its February low. Amazing rebound.,2,fiqa
$SBUX downgraded to neutral at Deutsche Bank. Price target reduced to $64 from $70.,0,fiqa
"Micron Technology Inc #NASDAQ: $MU down 2.3% today and down 8.9% since being put on ""The Short"" https://t.co/EQQLTfUiOU",0,fiqa
$YHOO About to break out on the 5-min...,2,fiqa
$GILD 91 now support. $IBB $BIB https://t.co/GIoOf6zbKv,2,fiqa
$FB down 7.5% from this #bearish pattern.  Considering the #bullish sentiment - That's an impressive bearish move https://t.co/TaJF0cH2qh,0,fiqa
$SAVE long. https://t.co/yEJuS9cMlC,2,fiqa
@mugatushair Now it is time to short $TSLA,0,fiqa
$COST Costco less than stellar day but it held the 50 day moving average,0,fiqa
"$AGN and $PYPL under pressure along with the market, however there were bullish options trades in both this morning https://t.co/9xG5W8nONT",1,fiqa
Costco: A Premier Retail Dividend Play https://t.co/Fa5cnh2t0t $COST,2,fiqa
$INTC finally some nice downside move... looking for the 31 handle to break,0,fiqa
"$YHOO fishy action. New party interested (DailyMail) bounce & retreats. Not short by any means, but action questions big up move. Thoughts?",1,fiqa
"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",0,fiqa
Amazon has been selling surveillance cameras infected with malware $AMZN #Amazon  https://t.co/TohLEQ8FK6 https://t.co/5PR4cBtVVy,0,fiqa
"$TSLA 5th wave down on the 1 hour chart, hammer candle developing, close to 200 sma, might be a good spot for calls",2,fiqa
Baird Upgrades Tesla Motors $TSLA to Outperform https://t.co/1FA6aTOqlw,2,fiqa
$ilmn piper Jeffries raises pt.  I remain long,2,fiqa
"@HopeTurock yes, the expectations of a deal are somewhat priced in but we could see a nice pop if bids come in higher than expected... $YHOO",2,fiqa
I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,2,fiqa
Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO,2,fiqa
expecting  $SPY to close above 205.20 $AAPL,2,fiqa
"$FB trending nicely, intraday.",2,fiqa
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty $SBUX https://t.co/Xk6lZ3UI3K,2,fiqa
"$QCOM chart: Qualcomm Short 61.8% Retracement, Trendline and Resistance. https://t.co/2WQqh35KOY",0,fiqa
"$INTU is in the process of streamlining its structure, especially through divestment of non-core businesses   https://t.co/dR5baNun2u",2,fiqa
"$TSLA steaming up again, this stock is relentless at the moment",2,fiqa
.@barronsonline sees #Apple at $150/share in a year (+36% from today) on growing services business. $AAPL https://t.co/3BDNEKN7l1,2,fiqa
Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,2,fiqa
Activision Blizzard Media Networks Announces Record #Esports Viewership https://t.co/729BiqLbtK $ATVI partnered with $HDSI for 9 #tournament,2,fiqa
"Also, BMO had just initiated $incy with an outperform yesterday, while several other firms all reiterated buy ratings.",2,fiqa
